ID,donorName,donorEmail,donorPhone,city,amount,currencyCode,donationDate,cause,campaign,donor_ID
a61399fd-f707-4e9e-82f5-df93350ee903,Murphy Enterprises,murphy.enterprises@icloud.com,(206) 492-3606,Baltimore,573,USD,2025-09-21,Veterans Support,Fund the Veterans Support Relief Effort,e7fa0fdc-738d-4c41-a9a4-4fa0fd7fc385
8ef52719-a6c8-41ed-abb7-48294f761c36,Sandra Brown,sandra.brown597@icloud.com,(916) 612-3801,Fresno,3593,USD,2025-02-01,Children's Services,Children's Services Relief for Fresno,52cadc65-5bf3-404c-9d40-ea749c2419fa
a2111ab9-f3c7-4919-a107-eaedc4e1c30d,James Jackson,james.jackson@hotmail.com,(704) 194-3923,Seattle,3569,USD,2025-02-20,Veterans Support,Emergency Fund for Seattle Veterans Support,714956f8-ee58-4166-96a2-0f9fdb3f896a
3471c944-58b1-4f84-99a0-3b1523389389,Brown Scholarship Foundation,brown.scholarship.foundation@gmail.com,(310) 685-7924,Boston,504,USD,2024-11-12,Animal Welfare,Animal Welfare Relief for Boston,7febbcb4-0bc6-448d-8c1e-d57a25f1ec0d
1064ddfe-679f-48fd-afae-3ed6e14bf11e,Carol Gomez,carol.gomez103@outlook.com,(617) 577-8373,Los Angeles,4024,USD,2025-11-25,Children's Services,Los Angeles Community Children's Services Relief Effort,0440c665-6106-45b0-aeb4-1d823b41f21f
470d3b1b-a984-434f-b9c8-4d50f63e07af,Kimberly Ramirez,kimberly.ramirez@outlook.com,(415) 655-3769,Milwaukee,364,USD,2025-07-07,Youth Development,Milwaukee Community Youth Development Support Network,313a1e4d-4391-4ace-a169-6b5eb7ae79c2
8d54d75e-f45a-4ac3-8967-d3f54114ded6,Sarah Harris,sarah.harris810@icloud.com,(206) 762-1880,Philadelphia,4221,USD,2024-09-11,Senior Care,Philadelphia Senior Care Fund,02567e1e-be50-4bd2-aafb-e618c53eb3a3
24fcee16-a2e5-40a4-aedb-6d444282d1d8,George Baker,george.baker@icloud.com,(415) 651-2863,Portland,2842,USD,2025-10-27,International Aid,Portland Community International Aid Fund,a5f55197-6830-484d-8f1e-7404e99399d4
03f0fb90-bc48-4915-ba58-0054ccc909b0,Martin Health Foundation,martin.health.foundation@hotmail.com,(323) 144-8929,Fresno,1046,USD,2024-12-09,Research & Development,Fresno Research & Development Relief Effort,fc4d1143-9fac-4c1e-89b6-c66d9a456ad4
fbf1d8ac-da35-42a6-9e82-dc0692579258,Davis Health Foundation,davis.health.foundation@hotmail.com,(703) 751-4833,New Orleans,4326,USD,2025-03-07,Animal Welfare,Emergency Fund for New Orleans Animal Welfare,b72d6557-6e0c-49e6-84ff-4523513e09e7
03c856f0-9d57-49c5-b61f-c39b15cde59a,Helen Collins,helen.collins652@yahoo.com,(212) 890-6110,Austin,3682,USD,2025-06-08,Housing,Housing Relief for Austin,554ce2be-ee60-4db6-926e-d642e3efa0bc
7b24a35c-79d9-49aa-8a5c-8ab16c8b9b5d,Wright Industries,wright.industries144@hotmail.com,(206) 684-2672,Los Angeles,2214,USD,2025-03-26,Community Development,Community Development Relief for Los Angeles,18801ed7-93e9-4dca-8970-3a1828629140
598a739b-e81d-4559-8ae5-8443039121d8,Richard Walker,richard.walker@aol.com,(212) 555-5704,Atlanta,4255,USD,2025-06-20,Community Development,Atlanta Community Development Fund,f2a91614-e719-400f-8287-179c37001c32
e5aab086-dd7e-4c36-a3c6-98181119d960,Carter Enterprises,carter.enterprises@gmail.com,(818) 941-8440,Washington DC,3258,USD,2025-05-07,Children's Services,Washington DC Children's Services Project,06dca28d-cb9c-45af-b6f1-9cc5e569e6e1
c4a27c08-a96e-4d3f-8a58-d06c5b80d759,Kimberly Ramirez,kimberly.ramirez@outlook.com,(415) 655-3769,San Diego,242,USD,2025-04-12,Healthcare,Emergency Fund for San Diego Healthcare,313a1e4d-4391-4ace-a169-6b5eb7ae79c2
4f61c3dc-9a52-4de3-b9e5-8b4fd236a4f5,Rogers Group LLC,rogers.group.llc279@outlook.com,(713) 905-8629,Fresno,3813,USD,2024-12-13,Research & Development,Fresno Research & Development Relief Effort,9cddfbbb-cdcd-4b74-9dc1-3071d11129ac
75ff679d-9592-4574-8994-2ee4e3c337eb,Gutierrez Charitable Foundation,gutierrez.charitable.foundation189@hotmail.com,(212) 158-5713,Cleveland,2177,USD,2024-06-23,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,6200a3a0-1128-4a0a-8e8a-84daaa41a1a0
25818e0e-1404-4dbd-9e4c-54c4145273eb,Anderson Research Foundation,anderson.research.foundation@icloud.com,(650) 166-8488,Seattle,2991,USD,2024-12-14,Youth Development,Future of Seattle Youth Development,e6787d8c-e4b9-4759-b401-9e48f0a529ea
92b5a510-a720-4c08-9702-60e024e7e7ae,Karen Nelson,karen.nelson936@aol.com,(703) 635-1968,Houston,3692,USD,2025-03-17,Veterans Support,Support Local Houston Veterans Support,70a1fb44-cdd1-4d47-800f-d226f8965d3d
f2408468-6c42-491f-a1ad-b206b9e4a826,Williams Associates,williams.associates949@hotmail.com,(713) 866-8793,Milwaukee,1674,USD,2025-10-15,Housing,Milwaukee Housing Fund,71310869-962a-45a5-ba4e-7fab16786ae1
5259dae2-cfda-4e06-880e-dbb15286b993,Sharon Walker,sharon.walker@yahoo.com,(404) 603-7100,San Antonio,1552,USD,2025-05-06,Healthcare,San Antonio Healthcare Program,fee8f1fd-7ce4-4f1d-b0cf-69da244a6aba
bb021885-f3d4-4d93-8f05-bf34076c797b,Carter Enterprises,carter.enterprises@gmail.com,(818) 941-8440,Kansas City,2216,USD,2025-04-17,Environment,Environment Relief for Kansas City,06dca28d-cb9c-45af-b6f1-9cc5e569e6e1
07f69604-9a73-4052-a557-d954f4507790,Williams Associates,williams.associates949@hotmail.com,(713) 866-8793,Indianapolis,412,USD,2025-01-24,Animal Welfare,Indianapolis Community Animal Welfare Program,71310869-962a-45a5-ba4e-7fab16786ae1
2f0f069e-0d85-4b32-8fd6-5c2c783c9804,Kevin Nguyen,kevin.nguyen624@aol.com,(650) 966-6714,Raleigh,640,USD,2025-02-13,Animal Welfare,Restore Raleigh Animal Welfare,674c865a-8fba-4da6-aad8-4a7284eb84fb
6ce4f34b-2ab0-4121-a5e1-c78728a7fed1,Ryan Collins,ryan.collins@yahoo.com,(206) 589-2721,Memphis,4990,USD,2025-10-16,Healthcare,Restore Memphis Healthcare,8082f1c8-1deb-44f4-844d-2c0dd6b04ff6
f3dff6f8-0de5-43ca-8e6e-08c7c2d6d7b3,Morales Manufacturing,morales.manufacturing139@outlook.com,(415) 147-5385,Miami,3278,USD,2025-02-19,Poverty Alleviation,Community Poverty Alleviation Project,69ea6767-f647-4b08-b530-c519eadc9e5b
e83297bc-76d7-45d8-94de-187b19bab38d,William Harris,william.harris@aol.com,(703) 416-8514,San Francisco,4089,USD,2024-02-15,Arts & Culture,San Francisco Community Arts & Culture Foundation,e621845c-09f6-4953-b9d8-b764ec382db3
c6df28cf-c897-4f0f-9162-1637299b0b8e,Reyes Health Foundation,reyes.health.foundation53@hotmail.com,(703) 129-2324,Colorado Springs,3494,USD,2025-05-15,Environment,Colorado Springs Environment Fund,0111323e-c99d-4595-ab3c-86b07b6b8b67
2cfa9b54-b7d3-428c-8c25-6e8326a646e5,Taylor Holdings,taylor.holdings465@aol.com,(949) 703-3050,El Paso,415,USD,2024-09-17,Arts & Culture,Arts & Culture Relief for El Paso,8065da54-b340-4d9c-b389-ae28e86d09f0
4c43ff17-0bdb-4141-b1cc-35c14402fe58,Martin Charitable Foundation,martin.charitable.foundation@icloud.com,(305) 158-8886,San Francisco,3557,USD,2024-02-24,Arts & Culture,San Francisco Community Arts & Culture Foundation,21ce22b4-ab41-4ff6-b86f-1501b7d36f05
67f9fed8-e984-4653-84f0-6c652c2b6a0e,Anderson Services Inc,anderson.services.inc880@gmail.com,(703) 818-9741,Minneapolis,220,USD,2024-07-30,Community Development,Restore Community Development Fund,2a28c276-e60c-4ee9-8534-a97fdcb3b758
82313866-b79c-47e4-82a9-225d5c47f2bc,Susan White,susan.white@hotmail.com,(415) 287-8768,Fort Worth,980,USD,2025-07-12,International Aid,International Aid Relief for Fort Worth,5cdb9724-0894-4155-8cf2-6fbf8af12396
264d9887-9cab-4319-840a-fbdb073130c9,Sandra Moore,sandra.moore@outlook.com,(704) 990-2709,Fresno,1532,USD,2024-11-30,Research & Development,Fresno Research & Development Relief Effort,2b7fb609-5dba-4c2b-a4e4-08099f80eda9
867254fb-3ea2-44a2-8d77-d58548a4dcdb,Smith Memorial Foundation,smith.memorial.foundation184@outlook.com,(310) 647-4325,Denver,4487,USD,2024-08-13,Religious Activities,Future of Denver Religious Activities,ca99310b-1a86-4d21-988c-884c7de39b4b
c389a3e0-0cdc-407e-af06-67137438cb63,Morgan Financial Services,morgan.financial.services999@yahoo.com,(305) 278-3722,Los Angeles,599,USD,2025-12-09,Children's Services,Los Angeles Community Children's Services Relief Effort,66f5d877-09e6-49c4-a089-c5303cf397fc
0bf14e95-0050-4a0b-9c08-3a1007d89d23,Jeffrey Wright,jeffrey.wright749@icloud.com,(818) 263-3849,Milwaukee,1427,USD,2025-07-23,Youth Development,Milwaukee Community Youth Development Support Network,c2daf01b-0b1b-4ee7-bd5c-35beb088668c
578e02ae-811c-4f75-8fa2-36d13f9dff61,Cooper Research Foundation,cooper.research.foundation342@yahoo.com,(202) 804-1653,Charlotte,3629,USD,2025-05-23,Food Security,Charlotte Community Food Security Initiative,6321c4e0-fcf6-4301-9b52-2b82e8cdc9e5
e4e5f051-6124-4e5f-bc92-a4c90aca78d9,Nancy Cook,nancy.cook193@outlook.com,(713) 303-1200,Dallas,429,USD,2025-03-01,Arts & Culture,Dallas Community Arts & Culture Foundation,133a6ff3-1b78-4e14-b08b-2b5bac80325a
aeba3015-b95f-48e0-b08e-18bb0a83d747,Martinez Services Inc,martinez.services.inc@outlook.com,(202) 439-9457,Baltimore,346,USD,2024-09-04,Education,Rebuild Education Campaign,d48248aa-05a9-42e9-b396-74435e0cf64d
a6051a48-7650-47b5-912d-e7d9e77f29ad,Nelson Memorial Foundation,nelson.memorial.foundation@gmail.com,(212) 498-5387,Cleveland,3614,USD,2025-05-17,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,1b876238-4a5f-4e24-88d1-93c4ded61ffc
5f32697b-accc-4f60-a4ce-5829076ff49b,Christopher Stewart,christopher.stewart599@yahoo.com,(212) 529-9407,Kansas City,1824,USD,2024-10-24,Arts & Culture,Arts & Culture Relief for Kansas City,1b5d297b-6280-48ae-a376-93dbd198e4a6
39e1358c-15df-46f8-b3fe-220c38f7b2d7,Lee Family Foundation,lee.family.foundation213@outlook.com,(510) 982-8185,Miami,1485,USD,2025-04-13,Poverty Alleviation,Community Poverty Alleviation Project,c76d1c08-bfbf-46a0-b0ab-f3d9d9e7c9f8
5b07a3a4-fd77-4f79-8b0d-62571f54704c,Jackson Services Inc,jackson.services.inc@outlook.com,(916) 462-2647,Miami,4663,USD,2025-09-23,Disaster Relief,Disaster Relief Relief for Miami,4f01d83e-7e79-406d-b59b-84de4779e789
1a6f00b7-1ae6-4e50-b92b-f99d8becc2da,George Roberts,george.roberts@hotmail.com,(510) 747-8770,Fort Worth,1996,USD,2025-03-30,International Aid,International Aid Relief for Fort Worth,3f7f06f6-e8aa-4f77-a15b-b241bdb33076
97b14e26-3ecd-43d4-b91a-1a12e4619e78,Matthew Perez,matthew.perez@yahoo.com,(214) 709-1920,Atlanta,2717,USD,2025-06-29,Community Development,Atlanta Community Development Fund,7d700999-b45a-4492-83d1-6ca24f209661
2a211299-3dd9-44f6-848b-05be1ad75044,Rivera Enterprises,rivera.enterprises143@outlook.com,(703) 120-4339,Miami,2919,USD,2024-08-27,Youth Development,Annual Youth Development Relief Effort,6acde6b1-2552-4aba-bf73-f608186946c1
4a9b7db3-a12c-4960-8616-b55aea929203,Eric Walker,eric.walker@outlook.com,(206) 930-5051,Dallas,419,USD,2025-02-11,Arts & Culture,Dallas Community Arts & Culture Foundation,0774b0c8-3af9-4a35-9dc2-13310a77193b
a9ff2d04-0c7f-4bc3-870b-5146e3a1e25a,Wright Industries,wright.industries144@hotmail.com,(206) 684-2672,Kansas City,512,USD,2024-09-12,Arts & Culture,Arts & Culture Relief for Kansas City,18801ed7-93e9-4dca-8970-3a1828629140
468540b5-c0d9-4dc2-b8e2-ed8bd2788154,Jeffrey Wright,jeffrey.wright749@icloud.com,(818) 263-3849,Portland,273,USD,2025-09-25,Education,Portland Education Program,c2daf01b-0b1b-4ee7-bd5c-35beb088668c
aa68fc37-5129-476c-b1e3-33c574e0771f,Stewart Educational Foundation,stewart.educational.foundation770@icloud.com,(310) 537-6946,Virginia Beach,2505,USD,2025-09-15,Animal Welfare,Virginia Beach Animal Welfare Campaign,d9642e3f-a7fe-4d17-ab02-0cb4ee516f4e
2730cabe-57a4-4eba-bf11-78fe394c61c5,Cooper Research Foundation,cooper.research.foundation342@yahoo.com,(202) 804-1653,Portland,2792,USD,2025-09-02,International Aid,Portland Community International Aid Fund,6321c4e0-fcf6-4301-9b52-2b82e8cdc9e5
b54c2ab6-af19-4949-a467-826830b6eb6e,William Moore,william.moore@aol.com,(949) 624-6299,Cleveland,2781,USD,2024-07-06,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,29f1a5d3-1042-4836-9609-c85ed584f7ae
974d00eb-3b19-4b4c-87c0-e2dd326fe50a,Helen Collins,helen.collins652@yahoo.com,(212) 890-6110,New Orleans,3216,USD,2025-04-10,Children's Services,Annual New Orleans Children's Services,554ce2be-ee60-4db6-926e-d642e3efa0bc
922c896c-5a3a-4a9b-88d9-a47f3ab46aa5,Mitchell Financial Services,mitchell.financial.services@icloud.com,(916) 653-2499,Baltimore,3016,USD,2024-08-16,Education,Rebuild Education Campaign,bc565696-d356-41f6-a7ef-544755ce255e
c8b39077-fcf7-4607-b637-822a22a8d6a3,Stewart Educational Foundation,stewart.educational.foundation770@icloud.com,(310) 537-6946,Minneapolis,228,USD,2025-08-18,Civil Rights,Minneapolis Civil Rights Program,d9642e3f-a7fe-4d17-ab02-0cb4ee516f4e
496f376c-651f-42fe-b0f3-b8a3754718ea,Anderson Associates,anderson.associates@yahoo.com,(704) 641-1111,San Diego,1938,USD,2025-04-17,Healthcare,Emergency Fund for San Diego Healthcare,ff8de4ac-3619-4613-a80f-f30e5a53c963
c407c191-5515-4474-84a2-8dfffe69dffa,Flores Charitable Foundation,flores.charitable.foundation@gmail.com,(617) 370-5134,San Diego,2425,USD,2025-09-23,Food Security,Future of Food Security Relief Effort,f74db8ca-f275-47d6-ac0a-1ed04532673b
80e0e138-a827-4525-a5ae-4a81920d82ac,Christopher Stewart,christopher.stewart599@yahoo.com,(212) 529-9407,Fresno,1841,USD,2024-12-02,Research & Development,Fresno Research & Development Relief Effort,1b5d297b-6280-48ae-a376-93dbd198e4a6
bfd36f12-9138-4d9c-b2b6-41de02934bfb,Nguyen Consulting,nguyen.consulting759@gmail.com,(713) 936-9802,Los Angeles,1626,USD,2025-09-21,Children's Services,Los Angeles Community Children's Services Relief Effort,79dbf310-692e-4da3-b77a-cb0bd9ff18e6
fd8f183f-4ab4-4c74-9eac-928b76f18dab,Stephen Sanchez,stephen.sanchez920@aol.com,(704) 998-7620,Charlotte,4795,USD,2025-10-19,Food Security,Charlotte Community Food Security Initiative,9d5feb6d-147f-4cbc-9aaf-7ed05ec5cea8
99c957e3-7da6-474d-b64f-ce9e8e2a0afa,Smith Associates,smith.associates763@gmail.com,(818) 292-1984,Kansas City,918,USD,2025-04-12,Environment,Environment Relief for Kansas City,da1d818e-b3b7-4ece-a7ed-00fafbd42f55
da79aae8-5a9c-47c6-8742-f96585ef8cc1,Timothy Jones,timothy.jones176@hotmail.com,(949) 341-8471,Raleigh,4156,USD,2025-02-15,Animal Welfare,Restore Raleigh Animal Welfare,70d605fb-e6c0-4cc3-b33a-147924ea138a
e848e83c-938b-43c7-84f6-0255f1fbdd1e,Stephen Sanchez,stephen.sanchez920@aol.com,(704) 998-7620,Washington DC,1981,USD,2024-09-10,Children's Services,Children's Services Relief for Washington DC,9d5feb6d-147f-4cbc-9aaf-7ed05ec5cea8
a526f504-c991-41b7-ab9f-d3ad94a1aeef,Gutierrez Industries,gutierrez.industries60@hotmail.com,(818) 753-9297,Charlotte,2268,USD,2024-11-13,Environment,Charlotte Environment Fund,d5fd13e5-656d-4ecc-87d7-786ff9d5d4e5
4a63639d-81e2-4e22-a1a5-f73cd7bf81e5,Miller Foundation,miller.foundation367@gmail.com,(713) 977-1540,Baltimore,4355,USD,2024-08-21,Education,Rebuild Education Campaign,20e27922-37ba-4c00-89aa-a82789a8d70a
58699fd5-c4a0-47e0-b8df-079b45c79aab,Gomez Solutions LLC,gomez.solutions.llc@hotmail.com,(415) 373-5020,Minneapolis,4066,USD,2025-09-07,Civil Rights,Minneapolis Civil Rights Program,9285e359-130f-477f-8e6f-1c8fbce8379e
c06a8803-638c-4374-b9af-90b731747628,Susan Wright,susan.wright@aol.com,(212) 134-6785,Indianapolis,4338,USD,2025-10-14,Food Security,Emergency Fund for Indianapolis Food Security,ae031cc8-e9f9-45ea-8eb4-307ae5ec2d35
117d1719-49b0-4d22-9b68-dc70980ff2b6,Carol Brown,carol.brown956@aol.com,(214) 188-3069,San Antonio,3881,USD,2025-01-30,Healthcare,San Antonio Healthcare Program,0ce67f2e-10e8-4d51-8d0d-d2cab942789d
7c192866-7d88-457f-ba86-ed48f590790e,Adams Health Foundation,adams.health.foundation@gmail.com,(818) 887-5343,Indianapolis,127,USD,2025-07-12,Food Security,Emergency Fund for Indianapolis Food Security,83c6327f-4ad3-4369-8148-c5296a729c20
f1e69488-181e-4309-91ab-fb4c89e8457a,Morgan Financial Services,morgan.financial.services999@yahoo.com,(305) 278-3722,Los Angeles,1674,USD,2024-12-08,Community Development,Community Development Relief for Los Angeles,66f5d877-09e6-49c4-a089-c5303cf397fc
84c26422-400d-438f-9889-b441c7e38588,Christopher Stewart,christopher.stewart599@yahoo.com,(212) 529-9407,Charlotte,1948,USD,2025-09-16,Food Security,Charlotte Community Food Security Initiative,1b5d297b-6280-48ae-a376-93dbd198e4a6
e6be6327-a839-4b4b-8aa5-d1c7034ce8c6,Allen Partners,allen.partners256@gmail.com,(404) 377-7416,Austin,1724,USD,2025-08-14,Housing,Housing Relief for Austin,caf5fce7-b665-426a-92a3-4d7e169a63b6
9cd8c651-9409-4b18-b9b4-bb46a46ae63f,Anderson Services Inc,anderson.services.inc880@gmail.com,(703) 818-9741,Philadelphia,2514,USD,2024-11-26,Senior Care,Philadelphia Senior Care Fund,2a28c276-e60c-4ee9-8534-a97fdcb3b758
934161d0-634d-4a6c-9f4c-8962a509f53a,Roberts Memorial Foundation,roberts.memorial.foundation508@outlook.com,(323) 248-7942,El Paso,1019,USD,2025-02-18,Arts & Culture,Arts & Culture Relief for El Paso,452a6191-9dae-49bf-80a7-eb2b032df6c5
373041d6-cf01-43fb-ac69-7c21553b3a44,Joshua Allen,joshua.allen@outlook.com,(206) 346-9952,Tampa,3574,USD,2024-11-28,Environment,Emergency Fund for Environment Relief Effort,7e84315c-4694-4ce9-869d-a906d5673727
e9ae5ec3-7925-4db9-a46b-c84e40535768,Williams International,williams.international782@icloud.com,(305) 395-5306,Denver,4016,USD,2025-06-17,Animal Welfare,Denver Animal Welfare Program,f6c11317-e641-41c7-96a3-92e91f09caa1
709f1da5-55dc-497c-a292-fa0f274c75d3,Garcia Community Foundation,garcia.community.foundation471@hotmail.com,(617) 171-1077,Charlotte,2162,USD,2025-07-11,Food Security,Charlotte Community Food Security Initiative,288db2c8-541f-491f-affe-f6fcb9eb9d71
276e8b76-8cda-4230-8701-ad22bd8277a2,Karen Nelson,karen.nelson936@aol.com,(703) 635-1968,Washington DC,4911,USD,2025-05-07,Children's Services,Washington DC Children's Services Project,70a1fb44-cdd1-4d47-800f-d226f8965d3d
deef8776-ac62-4100-b48b-07e3a2ccc8e2,George Baker,george.baker@icloud.com,(415) 651-2863,San Diego,3460,USD,2025-01-02,Food Security,Future of Food Security Relief Effort,a5f55197-6830-484d-8f1e-7404e99399d4
1f454b9b-e100-4043-a451-255725707bb8,Sanchez Services Inc,sanchez.services.inc498@yahoo.com,(214) 468-2429,Jacksonville,1548,USD,2024-04-06,Education,Jacksonville Community Education Fund,0265a327-7193-4b49-81e3-15e438fe6a59
12b02cbd-bdec-438f-9862-6b6b2e9aba2b,Wright Industries,wright.industries144@hotmail.com,(206) 684-2672,San Francisco,4143,USD,2024-02-19,Arts & Culture,San Francisco Community Arts & Culture Foundation,18801ed7-93e9-4dca-8970-3a1828629140
c1b97c5b-686f-4336-9b16-dde06fdc5f63,Susan Phillips,susan.phillips@outlook.com,(404) 541-6504,Chicago,4575,USD,2025-10-20,Religious Activities,Religious Activities Relief for Chicago,0d5e05cf-60a8-4945-8baf-eab81b1a40d1
b62770ac-bc9b-4779-bc7b-9bd6238b5d3b,Davis Scholarship Foundation,davis.scholarship.foundation315@hotmail.com,(312) 739-8160,El Paso,4631,USD,2024-09-24,Arts & Culture,Arts & Culture Relief for El Paso,03ef3c4e-03ce-414c-beaa-54b5fd61d686
9dbe6948-e63d-41b2-b14d-9c34ceabf426,Miller Foundation,miller.foundation367@gmail.com,(713) 977-1540,El Paso,531,USD,2025-02-10,Community Development,Community Development Relief for El Paso,20e27922-37ba-4c00-89aa-a82789a8d70a
bcce1d05-2a67-44f7-bf77-cf6713e43e92,Anderson Research Foundation,anderson.research.foundation@icloud.com,(650) 166-8488,Denver,2296,USD,2025-01-25,Food Security,Restore Denver Food Security,e6787d8c-e4b9-4759-b401-9e48f0a529ea
2baa2a5a-17b2-4524-a863-bbaf75025520,Baker Educational Foundation,baker.educational.foundation@hotmail.com,(818) 173-3962,Las Vegas,3964,USD,2025-09-09,Animal Welfare,Las Vegas Community Animal Welfare Support Network,1d96ebd7-b34b-4275-815c-7a974dc9f241
814859cd-584e-46b5-8c7f-20d5280a4998,George Roberts,george.roberts@hotmail.com,(510) 747-8770,Washington DC,4955,USD,2025-04-28,Children's Services,Washington DC Children's Services Project,3f7f06f6-e8aa-4f77-a15b-b241bdb33076
85e7ffe6-1f7b-4059-b4d2-cde85b93fda1,Baker Solutions LLC,baker.solutions.llc21@gmail.com,(510) 313-8701,El Paso,2492,USD,2025-07-04,Arts & Culture,Emergency Arts & Culture Foundation,63b8e6b1-24bb-47db-8ce7-49917abf7b26
6efea0f1-3a17-4b06-ad81-8a228eae522d,Richard Walker,richard.walker@aol.com,(212) 555-5704,Albuquerque,4043,USD,2024-12-05,Food Security,Food Security Relief for Albuquerque,f2a91614-e719-400f-8287-179c37001c32
b641a036-4a23-4da2-87ca-87c5bdbd825a,Hernandez Community Foundation,hernandez.community.foundation191@yahoo.com,(305) 561-4296,San Antonio,3550,USD,2025-02-15,Healthcare,San Antonio Healthcare Program,d20bd426-91ef-467b-9301-0da9115e451f
7e278faf-cfe2-41d2-a1a4-457a6036257d,Eric Walker,eric.walker@outlook.com,(206) 930-5051,San Diego,1072,USD,2025-02-14,Food Security,Future of Food Security Relief Effort,0774b0c8-3af9-4a35-9dc2-13310a77193b
e1bcd47a-bcc0-49ec-bf68-ce32a8cd343a,Robinson Services Inc,robinson.services.inc403@hotmail.com,(202) 658-4283,Denver,1145,USD,2025-08-17,Religious Activities,Future of Denver Religious Activities,30fc3e66-f58b-47c0-be72-ce3bb08f63c4
421b82da-245b-4ab7-84d7-c03f8401d398,Helen Moore,helen.moore@icloud.com,(617) 749-7167,Raleigh,3653,USD,2025-02-11,Animal Welfare,Restore Raleigh Animal Welfare,5ebd3b10-df3b-469c-bb10-58cadb0bb30f
8a04aa5a-cebf-4894-bb3d-4916989c5a10,Rodriguez Charitable Foundation,rodriguez.charitable.foundation@yahoo.com,(202) 290-3574,Milwaukee,3067,USD,2025-10-17,Housing,Milwaukee Housing Fund,614b55d4-eedf-4e5d-9f3c-903b16e9cd45
1c054b09-bd6c-4dbe-8c53-c95cd7418273,Nguyen Services Inc,nguyen.services.inc416@yahoo.com,(818) 536-8770,El Paso,3989,USD,2025-07-08,Arts & Culture,Emergency Arts & Culture Foundation,cf2a5100-ec64-48b0-9987-32f9a528a1e8
678f336e-b549-40dc-bf61-1b2fcd47afbd,Allen Educational Foundation,allen.educational.foundation122@aol.com,(704) 720-9820,New Orleans,1721,USD,2025-01-18,Community Development,New Orleans Community Development Relief Effort,a571a0ab-0890-4e8c-99e6-33f1f315dce1
a2ba9d67-b7bc-4d70-a08e-b4413bd35c85,Paul Garcia,paul.garcia824@icloud.com,(703) 907-7941,Dallas,3345,USD,2025-03-03,Arts & Culture,Dallas Community Arts & Culture Foundation,2231fc6c-4e97-4848-b670-3cd30d9ac48a
f3336360-fec0-4d89-bca0-be29c0eb8f80,Perez Community Foundation,perez.community.foundation662@yahoo.com,(310) 546-5535,Cleveland,2910,USD,2024-12-11,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,1dc483c7-d902-44b8-a360-ba102da320a8
4ef1d6eb-a5cd-4d5f-af7e-66ded2681f68,Eric Walker,eric.walker@outlook.com,(206) 930-5051,San Jose,3936,USD,2025-07-28,Education,Annual Education Relief Effort,0774b0c8-3af9-4a35-9dc2-13310a77193b
21a30a7e-348b-412f-916a-d63a6fec9962,Michael White,michael.white@gmail.com,(617) 165-8106,Milwaukee,3281,USD,2025-10-17,Housing,Milwaukee Housing Fund,16e06d53-7b12-4b5d-8275-bd6520c270ae
58dc57c1-cc41-46f6-ae0c-c7bede65d838,Hernandez Community Foundation,hernandez.community.foundation191@yahoo.com,(305) 561-4296,Houston,3308,USD,2025-03-01,Veterans Support,Support Local Houston Veterans Support,d20bd426-91ef-467b-9301-0da9115e451f
c02ecb06-8897-4898-9c8a-7c22121afb66,Cooper Industries,cooper.industries@icloud.com,(415) 871-6165,Minneapolis,2262,USD,2025-08-23,Civil Rights,Minneapolis Civil Rights Program,b14b638b-5ea3-4399-9b6a-a656d883e6d9
7806cdb2-90f0-4bdc-b44b-6801be39c52a,Garcia Community Foundation,garcia.community.foundation471@hotmail.com,(617) 171-1077,Houston,1096,USD,2025-03-12,Veterans Support,Support Local Houston Veterans Support,288db2c8-541f-491f-affe-f6fcb9eb9d71
8c822b64-d527-4e35-9afc-a1f93112a845,Ryan Collins,ryan.collins@yahoo.com,(206) 589-2721,Fort Worth,1541,USD,2025-03-16,International Aid,International Aid Relief for Fort Worth,8082f1c8-1deb-44f4-844d-2c0dd6b04ff6
a57afc0e-7368-47f0-aa7d-01b198ab3608,Adams Health Foundation,adams.health.foundation@gmail.com,(818) 887-5343,Cleveland,2621,USD,2024-05-06,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,83c6327f-4ad3-4369-8148-c5296a729c20
48f9844b-d28e-436d-8c19-ae82320c96ec,Flores Charitable Foundation,flores.charitable.foundation@gmail.com,(617) 370-5134,Tampa,2444,USD,2024-11-30,Environment,Emergency Fund for Environment Relief Effort,f74db8ca-f275-47d6-ac0a-1ed04532673b
654e67b4-dab0-4781-adee-a94e1ce200ad,Morales Charitable Foundation,morales.charitable.foundation64@gmail.com,(818) 363-5791,Charlotte,873,USD,2025-04-09,Environment,Charlotte Environment Fund,3a34f369-9675-46a0-91be-e061176ecf6e
bcb5bc71-7351-4acc-9c9b-0c5ce769fc3c,Evans Solutions LLC,evans.solutions.llc88@hotmail.com,(415) 492-6830,Charlotte,686,USD,2025-04-30,Food Security,Charlotte Community Food Security Initiative,53ec1ec4-64d7-4f9d-832b-deb1fc75c26b
